created_at,id,full_text,entities,is_quote_status,retweet_count,favorite_count,possibly_sensitive,keyword,location,hashtags_count,city,province,country,sentiment
Wed Dec 23 15:08:37 +0000 2020,1.34e+18,Pfizer found a vaccine so the government really just released a different strain of covid 🥲,[],FALSE,0.0,8.0,,pfizer,🌒,0.0,,,,neu
Wed Dec 23 15:08:27 +0000 2020,1.34e+18,"First Batch Of Pfizer Vaccines Arrive In Mexico

$PFE $BNTX ",[],FALSE,0.0,1.0,,pfizer,United States ,0.0,,,United States,neu
Wed Dec 23 15:08:20 +0000 2020,1.34e+18,"First Covid vaccines landing now in Mexico City

It appears that Mexico has become the first Latam nation to receive Covid-19 vaccines",[],TRUE,11.0,23.0,FALSE,pfizer,,0.0,,,,neu
Wed Dec 23 15:08:19 +0000 2020,1.34e+18,"US Doubles Down on Pfizer Vaccine, Another 100M Doses Now in Production",[],FALSE,2.0,4.0,FALSE,pfizer,,0.0,,,,neu
Wed Dec 23 15:08:12 +0000 2020,1.34e+18,    Did you even care to look into the rest of that story.  Pfizer did participate in operatino warp speed.,[],FALSE,0.0,0.0,,pfizer,Earth,0.0,,,,neu
Wed Dec 23 15:08:07 +0000 2020,1.34e+18," How much doea Pfizer stand to make John.
Because we need to make sure pharmaceutical companies, who are well established in the arts of exploiting supply in demand, don't exploit the crisis we're in.",[],FALSE,2.0,58.0,,pfizer,Gloucester,0.0,Gloucester,,United Kingdom,neg
Wed Dec 23 15:08:06 +0000 2020,1.34e+18,  I wonder why vasovagal syncope isn’t on the list (Tiffany Dover) but I thought I saw it in the Pfizer document... maybe not a serious enough condition to list?,[],FALSE,0.0,0.0,,pfizer,,0.0,,,,neu
Wed Dec 23 15:07:58 +0000 2020,1.34e+18,"With our frontline teammates being the first to receive it this week, our distribution of the Pfizer COVID-19 vaccine is well underway!",[],FALSE,1.0,3.0,FALSE,pfizer,"Macon, GA",0.0,Macon,GA,United States,neu
Wed Dec 23 15:07:48 +0000 2020,1.34e+18,FDA Denies That Four Volunteers Developed Bell's Palsy From Pfizer's Covid-19 Vaccine Shot,[],FALSE,0.0,0.0,FALSE,pfizer,,0.0,,,,neu
Wed Dec 23 15:07:44 +0000 2020,1.34e+18,    Not pfizer vaccine - no money from warpspeed!,[],FALSE,0.0,0.0,,pfizer,,0.0,,,,neu
Wed Dec 23 15:07:41 +0000 2020,1.34e+18,"Karen Dann, a registered nurse and administrator with Country Terrace nursing home, has become the first person in London to receive Pfizer’s #COVID19 vaccination. Here’s  public health nurse Tracy Benedict giving her the first of 2 doses #LdnOnt","['COVID19', 'LdnOnt']",FALSE,18.0,111.0,FALSE,pfizer,"London, Ontario",2.0,London,ON ,Canada,neu
Wed Dec 23 15:07:37 +0000 2020,1.34e+18,I just received my first dose of the #Pfizer vaccine. Thank you to everyone who made this possible.,['Pfizer'],FALSE,0.0,1.0,,pfizer,"Salt Lake City, UT",1.0,Salt Lake City,UT,,pos
Wed Dec 23 15:07:35 +0000 2020,1.34e+18,"I had my first jab of  #CovidVaccine yesterday, no adverse effect, mild soreness  site which can happen with any injection. I encourage all eligible healthcare professionals to schedule their vaccine ASAP. Let’s end this #pandemic   ","['CovidVaccine', 'pandemic']",FALSE,0.0,0.0,,pfizer,"York, PA",2.0,York,PA,,pos
Wed Dec 23 15:07:12 +0000 2020,1.34e+18," Will these be administered by PCP or free clinics set up. With talks with Pfizer and ability to deliver X amount of 
additional doses, Pfizer says talks between them and government are private. Horse much are these companies charging per doses? Is there price gouging ?",[],FALSE,0.0,0.0,,pfizer,"Cary, NC",0.0,Cary,NC,,neu
Wed Dec 23 15:07:03 +0000 2020,1.34e+18,  That’s what your boy Trump said. In the first vaccine didn’t come out of operation warp speed. It came out of a lab in Germany that was doing work for Pfizer.,[],FALSE,0.0,0.0,,pfizer,,0.0,,,,neu
Wed Dec 23 15:07:03 +0000 2020,1.34e+18,"Every country has vaccine skeptics. In Russia, doctors are in their ranks News of the first takers of the desperately awaited Pfizer-BioNTech coronavirus vaccine spurred some hope and excitement amid new... - ",[],FALSE,0.0,0.0,FALSE,pfizer,,0.0,,,,neu
Wed Dec 23 15:07:02 +0000 2020,1.34e+18,Pfizer Stock Was a Long-Term Play Before Covid and Will Stay One After ,[],FALSE,0.0,0.0,FALSE,pfizer,"Tampa, FL",0.0,Tampa,FL,United States,neu
Wed Dec 23 15:07:01 +0000 2020,1.34e+18,Pfizer to supply US with additional 100 million doses of its COVID-19 vaccine,[],FALSE,0.0,3.0,FALSE,pfizer,San Diego,0.0,San Diego,CA,United States,neu
Wed Dec 23 15:06:59 +0000 2020,1.34e+18,Calling Covid the ”Pfizer Virus” since it is more likely they unleashed it than the Chinese government lol,[],FALSE,0.0,1.0,,pfizer,Cider Country,0.0,Cider Country,,United States,neg
Wed Dec 23 15:06:53 +0000 2020,1.34e+18,   Hope mom has speedy and full recovery!,[],FALSE,0.0,1.0,,pfizer,"San Antonio, TX",0.0,San Antonio,TX,United States,pos
Wed Dec 23 15:06:50 +0000 2020,1.34e+18,What We’re Reading: US Buys More #Pfizer Vaccine; Walmart Sued Over #Opioid Crisis; 2020's Deadly Toll:,"['Pfizer', 'Opioid']",FALSE,0.0,0.0,FALSE,pfizer,"Cranbury, NJ",2.0,Cranbury,NJ,United States,neu
Wed Dec 23 15:06:48 +0000 2020,1.34e+18,"| Trump and Stimulus, Apple and Tesla, Pfizer: 5 Things You Must Know | #iphone | #ios | #mobilesecurity","['iphone', 'ios', 'mobilesecurity']",FALSE,0.0,0.0,FALSE,pfizer,"Atlanta, GA",3.0,Atlanta,GA,United States,neu
Wed Dec 23 15:06:29 +0000 2020,1.34e+18,"President  has secured an additional 100 million vaccine doses from Pfizer, bringing our total to 400 million for our nation's benefit.

#OperationWarpSpeed's historic efforts continue to put America first to defeat this pandemic.",['OperationWarpSpeed'],FALSE,4.0,14.0,FALSE,pfizer,,1.0,,,,neu
Wed Dec 23 15:06:27 +0000 2020,1.34e+18,"FIRST BATCH OF PFIZER COVID-19 VACCINES HAVE ARRIVED IN MEXICO - FOREIGN MINISTRY

$PFE #MEXICO",['MEXICO'],FALSE,0.0,0.0,,pfizer,,1.0,,,,neu
Wed Dec 23 15:06:23 +0000 2020,1.34e+18,"Pfizer/BioNTech is calling their vaccine “Comirnaty”

Come on",[],FALSE,0.0,0.0,,pfizer,"Boston, MA",0.0,Boston,MA,United States,neu
Wed Dec 23 15:06:23 +0000 2020,1.34e+18,"From what I can tell from quick research (could be wrong), the EU paid pfizer about $1billion to cover the r&amp;d for the vaccine. so once again we socialize costs and privatize profits.",[],FALSE,2.0,4.0,,pfizer,Chicago,0.0,Chicago,IL,United States,neg
Wed Dec 23 15:06:22 +0000 2020,1.34e+18,"  Oncologists are worst doctors on earth, they have no answer to cancer and chemo, radio is poison.. 
Herbal organic treatment is better and having a better overall survival rate..",[],FALSE,0.0,0.0,,pfizer,"Muzaffarnagar, Uttar Pradesh, India",0.0,Muzaffarnagar,,India,neg
Wed Dec 23 15:06:20 +0000 2020,1.34e+18,"#124523122020D
#ChinaMakingBillions
 #CoronaVaccine links 
#ChineseWuhanVirus_19D made Backdoor entry using Germany, UK, Italy to US route. All laboratory researching CV have  Stake  After Paralyzing World economies, #China earning Billions.","['124523122020D', 'ChinaMakingBillions', 'CoronaVaccine', 'ChineseWuhanVirus_19D', 'China']",FALSE,0.0,0.0,,pfizer,Greater Noida NCR,5.0,,,,neg
Wed Dec 23 15:06:16 +0000 2020,1.34e+18,"   Hi Janice. Uncertainty about the arrival time stemmed from Trump's science denying behaviors. Thankfully, Pfizer acted on their own.",[],FALSE,0.0,2.0,,pfizer,,0.0,,,,neu
Wed Dec 23 15:06:12 +0000 2020,1.34e+18," This assumes current supplies. We could open up patents temporarily and ramp up production massively, if we chose to. Right now, Pfizer is choosing who gets it first, and it's based entirely on cash.",[],FALSE,0.0,1.0,,pfizer,"Chicago, IL",0.0,Chicago,IL,United States,neu
Wed Dec 23 15:06:09 +0000 2020,1.34e+18, Coulda been March. What a national shame they let Pfizer sell it elsewhere instead of accepting Pfizer’s multiple offers in November,[],FALSE,0.0,0.0,,pfizer,US,0.0,,,United States,neu
Wed Dec 23 15:06:07 +0000 2020,1.34e+18,"My younger son, an ER nurse, received the Pfizer vaccine last night. This comes on the heels of three of his coworkers testing positive for COVID-19 in the last month! I hope they ALL are ok, and am very thankful for the SCIENTISTS who developed this vaccine. 🙏 #ScienceMatters",['ScienceMatters'],FALSE,0.0,1.0,,pfizer,"North Carolina, United States",1.0,,NC,United States,pos
Wed Dec 23 15:05:58 +0000 2020,1.34e+18,U.S. Reaches Deal With Pfizer For 100 Million More Vaccine Doses  #covid19,['covid19'],FALSE,0.0,0.0,FALSE,pfizer,"Las Cruces, NM",1.0,Las Cruces,NM,United States,neu
Wed Dec 23 15:05:55 +0000 2020,1.34e+18,A global big pharma HOAX for $TRILLIONS in vaccine sales. They took the common FLU and RENAMED it Covid-19.The media and politicians are BRIBED to run the scam for big pharma. The PCR test is fraud they run at 45 cycles for 97% false positives.,[],FALSE,1.0,1.0,,pfizer,,0.0,,,,neu
Wed Dec 23 15:05:54 +0000 2020,1.34e+18,Pfizer and BioNTech to Supply the U.S. with 100 Million Additional Doses of COVID-19 Vaccine | Pfizer,[],FALSE,0.0,0.0,FALSE,pfizer,"Bangkok, Thailand",0.0,Bangkok,,Thailand,neu
Wed Dec 23 15:05:34 +0000 2020,1.34e+18,"The new contract between the U.S. and the drug companies also leaves open an option for the federal government to purchase another 400 million doses on top of this redoubled amount, Pfizer said Wednesday.",[],FALSE,12.0,24.0,FALSE,pfizer,"AX, VA & NaN, D.C.",0.0,,,United States,neu
Wed Dec 23 15:05:32 +0000 2020,1.34e+18,Pfizer and BioNTech to Supply the U.S. with 100 Million Additional Doses of COVID-19 Vaccine,[],FALSE,0.0,0.0,FALSE,pfizer,India,0.0,,,India,neu
Wed Dec 23 15:05:27 +0000 2020,1.34e+18,"Under public pressure, Trump finally orders another 100 million vaccine doses, enough for 50 mill people

Why the long delay from the first Pfizer order? Umm, it's all Trump

Pfizer's EUA was granted Dec 11 for pity sake!",[],FALSE,0.0,0.0,FALSE,pfizer,,0.0,,,,neg
Wed Dec 23 15:05:25 +0000 2020,1.34e+18,"""in June the EuropeanInvestment Bank, granted a 100-million-euro loan to BioNTech for the development and manufacturing of its vaccine, which was followed in September by another 375-million-euro funding by Germany."" s'informer avant écrire conneries!",[],TRUE,0.0,0.0,TRUE,pfizer,,0.0,,,,neu
Wed Dec 23 15:05:15 +0000 2020,1.34e+18,"7) 21m unemployed bc of TERRIBLE management of the Pandemic.
8) Pfizer is NOT part of WARP Speed.
9) Transparency is just LAUGHABLE....you do remember blocking subpoenas over 100 x
10) Big 3? Was Isreal at war with the UAE? The day the deal was sign rockets hit Isreal.",[],FALSE,0.0,0.0,,pfizer,,0.0,,,,neg
Wed Dec 23 15:05:09 +0000 2020,1.34e+18,"Bill Gates DID say that with vaccinations, we could bring the world population down by 10-15%. Just don't be too surprised if giving it to poor people or minorities first wasn't actually just cuz pfizer is super kind and nice.",[],FALSE,0.0,0.0,,pfizer,,0.0,,,,neg
Wed Dec 23 15:05:05 +0000 2020,1.34e+18,"The first batches of Pfizer/BioNTech vaccines have been delivered to the UK but its a story from India that has caught my eye. The country has the world's largest vaccine manufacturer. What ethical questions does this pose? 
",[],FALSE,0.0,0.0,FALSE,pfizer,,0.0,,,,neg
Wed Dec 23 15:04:57 +0000 2020,1.34e+18,"Pfizer will supply the U.S. with 100 million additional doses of its COVID-19 vaccine by July next year, the drugmaker said on Wednesday.",[],FALSE,1.0,2.0,FALSE,pfizer,"San Diego, CA",0.0,San Diego,CA,United States,neu
Wed Dec 23 15:04:46 +0000 2020,1.34e+18,Blair is not an epidemiologist. The efficacy of the Pfizer vaccine is based upon 2 doses. The window for giving those doses is still set at 21 days according to the literature. Astra Zeneca are likely to get approval based upon the higher dose which had 62% efficacy at 2 doses.,[],TRUE,2.0,5.0,FALSE,pfizer,,0.0,,,,neu
Wed Dec 23 15:04:39 +0000 2020,1.34e+18,What is the significance of this new strain? What do we say to those that are hesitant to take the vaccine? And how am I feeling since getting the first shot of the Pfizer vaccine? I discuss this and more with my fave  on  ,[],TRUE,2.0,8.0,FALSE,pfizer,"St Louis, MO",0.0,St Louis,MO,United States,neu
Wed Dec 23 15:04:30 +0000 2020,1.34e+18,"The Buckeye State will get nearly 90,000 doses of the vaccine from Pfizer this week.",[],FALSE,0.0,0.0,FALSE,pfizer,"Brecksville, OH",0.0,Brecksville,OH,United States,neu
Wed Dec 23 15:04:26 +0000 2020,1.34e+18,Pfizer to Supply US with Additional 100M Vaccines Doses,[],FALSE,0.0,0.0,FALSE,pfizer,,0.0,,,,neu
Wed Dec 23 15:04:24 +0000 2020,1.34e+18,"Story ⬇️ updated. Pfizer/BioNTech say today another 100M doses are on order from feds. Details inside. Meanwhile, the CDC’s Covid-19 data tracker reports the number of doses distributed for use as just over 4.6M and about 614k doses actually administered so far.",[],TRUE,11.0,21.0,FALSE,pfizer,"AX, VA & NaN, D.C.",0.0,,,United States,neu
Wed Dec 23 15:04:23 +0000 2020,1.34e+18,*PLANE CARRYING 1ST PFIZER VACCINES LANDS IN MEXICO: CIRO GOMEZ,[],FALSE,0.0,0.0,,pfizer,,0.0,,,,neu
Wed Dec 23 15:04:18 +0000 2020,1.34e+18,"Dear Guardian, it’s the Pfizer-BioNTech vaccine - developed and produced in Europe  ",[],FALSE,0.0,0.0,FALSE,pfizer,Durham University,0.0,,,,neu
Wed Dec 23 15:04:06 +0000 2020,1.34e+18,"It has started! Smiles (behind mask) by our amazing ID fellow, Dr. Jane Eblacas  Grateful that we have the opportunity to get Pfizer COVID19 vaccination. Let’s go! #COVID19vaccine",['COVID19vaccine'],FALSE,0.0,1.0,FALSE,pfizer,"NY, NY",1.0,New York,NY,United States,neu
Wed Dec 23 15:03:59 +0000 2020,1.34e+18,"  Plus, insurance is obviously just one element that's a concern. Pfizer bribing officials to test their drugs in Nigeria for example being another.",[],FALSE,0.0,34.0,,pfizer,Buckingham and London.,0.0,London,,United Kingdom,neg
Wed Dec 23 15:03:58 +0000 2020,1.34e+18," Genetic entropy in action. Nature’s vaccine is free, Pfizer’s et al isn’t. We can’t have that!!",[],FALSE,0.0,2.0,,pfizer,Scot living in Wales,0.0,,,United Kingdom,neg
Wed Dec 23 15:03:33 +0000 2020,1.34e+18,"So relieved. Got my first dose of Pfizer vaccine last night, and the only SE is arm soreness. as a FL HC provider, it is a tremendous relief after the stress of working 2020. I made it. Merry Christmas. #fuckcovid19",['fuckcovid19'],FALSE,0.0,2.0,,pfizer,"Bakersfield, CA",1.0,Bakersfield,CA,United States,pos
Wed Dec 23 15:03:28 +0000 2020,1.34e+18,Pfizer agrees to supply 100 million more COVID vaccines to US,[],FALSE,0.0,2.0,,pfizer,Toronto,0.0,Toronto,ON ,Canada,neu
Wed Dec 23 15:03:24 +0000 2020,1.34e+18, It's produced by an American pharmaceutical industry Pfizer so our money will go in the pockets of the billionaire owners another move by the Tories towards American healthcare insurance,[],FALSE,0.0,0.0,,pfizer,"Blackpool, England",0.0,Blackpool,,United Kingdom,neu
Wed Dec 23 15:03:21 +0000 2020,1.34e+18,   That explains the increased infection rates and the reason we're locked down for Christmas,[],FALSE,0.0,0.0,,pfizer,Inner peace,0.0,,,,neg
Wed Dec 23 15:03:06 +0000 2020,1.34e+18,"The drugmakers said that they expect to deliver all the doses by July 31, 2021.",[],FALSE,9.0,35.0,FALSE,pfizer,,0.0,,,,neu
Wed Dec 23 15:02:55 +0000 2020,1.34e+18,Is Dubai's Pfizer Covid vaccine mandatory for all residents? ,[],FALSE,0.0,0.0,FALSE,pfizer,"Dubai, United Arab Emirates",0.0,Dubai,,United Arab Emirates,neu
Wed Dec 23 15:02:52 +0000 2020,1.34e+18,US government agrees to buy 100m extra doses of Pfizer vaccine,[],FALSE,0.0,0.0,FALSE,pfizer,"Greater Portland, Oregon, United States",0.0,Portland,OR,United States,neu
Wed Dec 23 15:02:51 +0000 2020,1.34e+18,"Pfizer, BioNTech to supply US with 100M more vaccine doses - ABC News -  via",[],FALSE,0.0,0.0,FALSE,pfizer,"Philadelphia, PA",0.0,Philadelphia,PA,United States,neu
Wed Dec 23 15:02:48 +0000 2020,1.34e+18, Pfizer just operates out the back of this ice cream truck ,[],FALSE,2.0,39.0,FALSE,pfizer,,0.0,,,,neg
Wed Dec 23 15:02:42 +0000 2020,1.34e+18,‘This Week’ With Mary + Polly: Vaccinating the Elderly + Allergic Reactions to Pfizer Vaccine • Children's Health Defense ,[],FALSE,0.0,0.0,FALSE,pfizer,,0.0,,,,neu
Wed Dec 23 15:02:40 +0000 2020,1.34e+18,"Pfizer and German partner BioNTech SE will deliver at least 70 million doses by June 30, with the balance of the 100 million doses to be delivered no later than July 31, the company said.",[],FALSE,0.0,0.0,FALSE,pfizer,"San Angelo, TX",0.0,San Angelo,TX,United States,neu
Wed Dec 23 15:02:30 +0000 2020,1.34e+18,Pfizer agrees to supply 100 million more COVID vaccines to US,[],FALSE,4.0,29.0,FALSE,pfizer,"Doha, Qatar",0.0,Doha,,United Arab Emirates,neu
Wed Dec 23 15:02:07 +0000 2020,1.34e+18,"Trump administration will purchase an additional 100 million Pfizer vaccine doses    Better late than never. And he didn't even have to implement the, ” nobody gets the vaccine before Americans, ” strategy he kept bitching about. All he had to do is reverse",[],FALSE,0.0,1.0,FALSE,pfizer,,0.0,,,,neu
Wed Dec 23 15:02:03 +0000 2020,1.34e+18,James manages temperature control logistics at  Hear why his role in safely delivering our products has earned him the nickname “Ice Man.” #RealPeopleRealVoices #PFEColleague ,"['RealPeopleRealVoices', 'PFEColleague']",FALSE,0.0,0.0,FALSE,pfizer,TheCarriageHouse in Nutley NJ,2.0,,,,neu
Wed Dec 23 15:01:46 +0000 2020,1.34e+18,"More doses on the way to the US! In the meantime stay safe and #MaskUp. 

Go to -&gt; ( and create a safer workplace with our medical supplies

#PPE #COVID19 #Vaccine #Pfizer #BioNTech #Hospitals #Schools #United States #Health #Safety #WednesdayThought #News","['MaskUp', 'PPE', 'COVID19', 'Vaccine', 'Pfizer', 'BioNTech', 'Hospitals', 'Schools', 'United States', 'Health', 'Safety', 'WednesdayThought', 'News']",TRUE,0.0,2.0,FALSE,pfizer,"11150A Asheville Hwy Inman, SC",13.0,,SC,United States,neu
Wed Dec 23 15:01:46 +0000 2020,1.34e+18,"BioNTech CEO - ""Within six weeks we can tweak the Pfizer vaccine to ""completely mimic"" the new variant"" #BBCNews",['BBCNews'],FALSE,0.0,1.0,,pfizer,UK,1.0,,,United Kingdom,neu
Wed Dec 23 15:01:32 +0000 2020,1.34e+18,US buys 100M more COVID vaccine doses from Pfizer,[],FALSE,1.0,0.0,FALSE,pfizer,"AR, United States",0.0,,AR,United States,neu
Wed Dec 23 15:01:32 +0000 2020,1.34e+18,Pfizer to supply U.S. with an additional 100 million COVID-19 vaccine doses,[],FALSE,0.0,0.0,FALSE,pfizer,,0.0,,,,neu
Wed Dec 23 15:01:31 +0000 2020,1.34e+18,U.S. buys another 100 million doses of Pfizer vaccine,[],FALSE,0.0,0.0,FALSE,pfizer,,0.0,,,,neu
Wed Dec 23 15:01:28 +0000 2020,1.34e+18," Pfizer? Yes, but now they're making countries commit to pre-orders and first-come, first-serve. The entire process is profit over human life.",[],FALSE,0.0,0.0,,pfizer,"Chicago, IL",0.0,Chicago,IL,United States,neg
Wed Dec 23 15:01:27 +0000 2020,1.34e+18,FDA Investigates Allergic Reactions to Pfizer COVID Vaccine After More Healthcare Workers Hospitalized •  ,[],FALSE,0.0,1.0,FALSE,pfizer,CA ,0.0,,CA ,United States,neu
Wed Dec 23 15:01:19 +0000 2020,1.34e+18,Flemish road haulier brings Pfizer/BioNTech vaccine to the four corners of Europe ,[],FALSE,0.0,0.0,FALSE,pfizer,,0.0,,,,neu
